# [Parameters]
# Name = 'fig_h2'
# ShotNo = 115085
# Date = '11/14/2012 16:39'
# 
# DimNo = 1
# DimName = 'Time'
# DimSize = 1310
# DimUnit = 's'
# 
# ValNo = 23
# ValName = 'FIG(9kura)', 'FIG(9I)', 'FIG(6I)', 'FIG(9.5L)', 'FIG(8.5U)', 'Pcc(3-O)', 'Pcc(6-O)', 'Pcc(8-O)', 'Pcc(10-O)', 'Emission(9kura)', 'Emission(9I)', 'Emission(6I)', 'Emission(9.5L)', 'Emission(8.5U)', 'Output(9kura)', 'Output(9I)', 'Output(6I)', 'Output(9.5L)', 'Output(8.5U)', 'Output(3-O)', 'Output(6-O)', 'Output(8-O)', 'Output(10-O)'
# ValUnit = 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'Pa', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V', 'V'
# [Comments]
# Neutral pressure ; calibrated for H2 at : 2012.10.16.
#    For He, Ar, Ne etc, need correction factor
#    FIG data NOT reliable below 1.e-3 Pa
#    Pcc data need correction above 0.1 Pa
#    Contact: kobayashi.masahiro@lhd.nifs.ac.jp or tel.2169.
# 
# 
# [data]
 #Time(s), FIG(9kura)(Pa), FIG(9I)(Pa), FIG(6I)(Pa), FIG(9.5L)(Pa), FIG(8.5U)(Pa), Pcc(3-O)(Pa), Pcc(6-O)(Pa), Pcc(8-O)(Pa), Pcc(10-O)(Pa), Emission(9kura)(V), Emission(9I)(V), Emission(6I)(V), Emission(9.5L)(V), Emission(8.5U)(V), Output(9kura)(V), Output(9I)(V), Output(6I)(V), Output(9.5L)(V), Output(8.5U)(V), Output(3-O)(V), Output(6-O)(V), Output(8-O)(V), Output(10-O)(V), 
   0.100,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6395E-004,  2.0282E-004,  0.0000E+000,  5.7732E-004, -7.8076E+000,  3.2471E+000,  1.1621E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4217E+000,  3.1553E+000,  4.9623E-001,  3.4278E+000
   0.110,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7127E-004,  2.0593E-004,  0.0000E+000,  5.8963E-004, -7.8076E+000,  3.2178E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4251E+000,  3.1593E+000,  4.9898E-001,  3.4333E+000
   0.120,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7732E-004,  2.0836E-004,  0.0000E+000,  6.0148E-004, -7.8076E+000,  3.2275E+000,  1.1328E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4278E+000,  3.1623E+000,  5.0233E-001,  3.4385E+000
   0.130,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7732E-004,  2.0738E-004,  0.0000E+000,  5.9448E-004, -7.8076E+000,  3.2471E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4278E+000,  3.1611E+000,  5.0233E-001,  3.4355E+000
   0.140,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6198E-004,  2.0187E-004,  0.0000E+000,  5.8003E-004, -7.8076E+000,  3.2373E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4208E+000,  3.1541E+000,  4.9501E-001,  3.4291E+000
   0.150,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.5673E-004,  2.0140E-004,  0.0000E+000,  5.7194E-004, -7.8076E+000,  3.2373E+000,  1.1475E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4184E+000,  3.1535E+000,  4.9257E-001,  3.4254E+000
   0.160,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6329E-004,  2.0235E-004,  0.0000E+000,  5.8071E-004, -7.8076E+000,  3.2129E+000,  1.1377E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4214E+000,  3.1547E+000,  4.9562E-001,  3.4294E+000
   0.170,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7395E-004,  2.0690E-004,  0.0000E+000,  5.9448E-004, -7.8076E+000,  3.2471E+000,  1.1670E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4263E+000,  3.1605E+000,  4.9989E-001,  3.4355E+000
   0.180,  0.0000E+000,  1.2553E-005,  4.1170E-005,  0.0000E+000,  0.0000E+000,  5.7868E-004,  2.0763E-004,  0.0000E+000,  6.0290E-004, -7.8076E+000,  3.2031E+000,  1.1377E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4284E+000,  3.1614E+000,  5.0356E-001,  3.4391E+000
   0.190,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7127E-004,  2.0521E-004,  0.0000E+000,  5.9518E-004, -7.8076E+000,  3.2568E+000,  1.1523E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4251E+000,  3.1584E+000,  4.9928E-001,  3.4358E+000
   0.200,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6926E-004,  2.0282E-004,  0.0000E+000,  5.9101E-004, -7.8076E+000,  3.2373E+000,  1.1377E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4242E+000,  3.1553E+000,  4.9684E-001,  3.4339E+000
   0.210,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6993E-004,  2.0330E-004,  0.0000E+000,  5.9101E-004, -7.8076E+000,  3.2324E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -9.7656E-003, -1.0000E+001,  0.0000E+000,  3.4245E+000,  3.1559E+000,  4.9684E-001,  3.4339E+000
   0.220,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6993E-004,  2.0521E-004,  0.0000E+000,  5.9797E-004, -7.8076E+000,  3.2568E+000,  1.1768E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4245E+000,  3.1584E+000,  4.9959E-001,  3.4370E+000
   0.230,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7328E-004,  2.0738E-004,  0.0000E+000,  6.1358E-004, -7.8076E+000,  3.2227E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4260E+000,  3.1611E+000,  5.0203E-001,  3.4437E+000
   0.240,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7530E-004,  2.0593E-004,  0.0000E+000,  6.0644E-004, -7.8076E+000,  3.2422E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4269E+000,  3.1593E+000,  5.0050E-001,  3.4407E+000
   0.250,  0.0000E+000,  1.2553E-005,  4.0734E-005,  0.0000E+000,  0.0000E+000,  5.6395E-004,  2.0235E-004,  0.0000E+000,  5.9587E-004, -7.8125E+000,  3.2471E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4217E+000,  3.1547E+000,  4.9593E-001,  3.4361E+000
   0.260,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6198E-004,  2.0164E-004,  0.0000E+000,  5.9240E-004, -7.8076E+000,  3.2373E+000,  1.1670E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4208E+000,  3.1538E+000,  4.9226E-001,  3.4346E+000
   0.270,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6793E-004,  2.0473E-004,  0.0000E+000,  5.9797E-004, -7.8076E+000,  3.2422E+000,  1.1816E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4236E+000,  3.1578E+000,  4.9501E-001,  3.4370E+000
   0.280,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7936E-004,  2.0690E-004,  0.0000E+000,  6.1358E-004, -7.8076E+000,  3.2520E+000,  1.1475E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4288E+000,  3.1605E+000,  5.0050E-001,  3.4437E+000
   0.290,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8344E-004,  2.0787E-004,  0.0000E+000,  6.2081E-004, -7.8125E+000,  3.2520E+000,  1.1523E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4306E+000,  3.1617E+000,  5.0356E-001,  3.4468E+000
   0.300,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7530E-004,  2.0617E-004,  0.0000E+000,  6.1215E-004, -7.8076E+000,  3.2178E+000,  1.1230E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4269E+000,  3.1596E+000,  4.9867E-001,  3.4431E+000
   0.310,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6727E-004,  2.0306E-004,  0.0000E+000,  6.0573E-004, -7.8076E+000,  3.2129E+000,  1.1523E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4233E+000,  3.1556E+000,  4.9532E-001,  3.4404E+000
   0.320,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7194E-004,  2.0401E-004,  0.0000E+000,  6.0715E-004, -7.8076E+000,  3.2422E+000,  1.1719E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4254E+000,  3.1568E+000,  4.9593E-001,  3.4410E+000
   0.330,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8071E-004,  2.0690E-004,  0.0000E+000,  6.2227E-004, -7.8076E+000,  3.2129E+000,  1.1475E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4294E+000,  3.1605E+000,  5.0050E-001,  3.4474E+000
   0.340,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8687E-004,  2.0934E-004,  0.0000E+000,  6.3553E-004, -7.8076E+000,  3.2178E+000,  1.1377E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4321E+000,  3.1635E+000,  5.0264E-001,  3.4529E+000
   0.350,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8003E-004,  2.0690E-004,  0.0000E+000,  6.2592E-004, -7.8076E+000,  3.2568E+000,  1.1279E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4291E+000,  3.1605E+000,  5.0142E-001,  3.4489E+000
   0.360,  0.0000E+000,  1.2553E-005,  3.2122E-004,  0.0000E+000,  0.0000E+000,  5.6793E-004,  2.0258E-004,  0.0000E+000,  6.0929E-004, -7.8076E+000,  3.2422E+000,  1.1621E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4236E+000,  3.1550E+000,  4.9379E-001,  3.4419E+000
   0.370,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.6860E-004,  2.0235E-004,  0.0000E+000,  6.0786E-004, -7.8076E+000,  3.2324E+000,  1.1523E+000, -3.0176E+000, -2.2461E-001,  9.9951E+000, -9.7656E-003, -9.7656E-003, -1.0000E+001,  0.0000E+000,  3.4239E+000,  3.1547E+000,  4.9196E-001,  3.4413E+000
   0.380,  0.0000E+000,  1.2553E-005,  7.9162E-004,  0.0000E+000,  0.0000E+000,  5.7395E-004,  2.0497E-004,  0.0000E+000,  6.1646E-004, -7.8076E+000,  3.2227E+000,  1.1475E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  9.7656E-003, -1.0000E+001,  0.0000E+000,  3.4263E+000,  3.1581E+000,  4.9593E-001,  3.4449E+000
   0.390,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8140E-004,  2.0714E-004,  0.0000E+000,  6.3479E-004, -7.8076E+000,  3.2373E+000,  1.1377E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -9.7656E-003, -1.0000E+001,  0.0000E+000,  3.4297E+000,  3.1608E+000,  4.9867E-001,  3.4526E+000
   0.400,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8687E-004,  2.0836E-004,  0.0000E+000,  6.3553E-004, -7.8076E+000,  3.2324E+000,  1.1523E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4321E+000,  3.1623E+000,  5.0111E-001,  3.4529E+000
   0.410,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7261E-004,  2.0642E-004,  0.0000E+000,  6.2666E-004, -7.8076E+000,  3.2422E+000,  1.1377E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4257E+000,  3.1599E+000,  4.9501E-001,  3.4492E+000
   0.420,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.7530E-004,  2.0473E-004,  0.0000E+000,  6.2154E-004, -7.8076E+000,  3.2373E+000,  1.1816E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4269E+000,  3.1578E+000,  4.9409E-001,  3.4471E+000
   0.430,  0.0000E+000,  1.2553E-005,  1.4682E-004,  0.0000E+000,  0.0000E+000,  5.8071E-004,  2.0690E-004,  0.0000E+000,  6.2960E-004, -7.8076E+000,  3.2520E+000,  1.1621E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.9531E-002,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4294E+000,  3.1605E+000,  4.9654E-001,  3.4504E+000
   0.440,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9170E-004,  2.0958E-004,  0.0000E+000,  6.4679E-004, -7.8076E+000,  3.2471E+000,  1.1572E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4342E+000,  3.1639E+000,  5.0233E-001,  3.4574E+000
   0.450,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9240E-004,  2.1057E-004,  0.0000E+000,  6.4831E-004, -7.8125E+000,  3.2617E+000,  1.1377E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4346E+000,  3.1651E+000,  5.0325E-001,  3.4581E+000
   0.460,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8894E-004,  2.0836E-004,  0.0000E+000,  6.4226E-004, -7.8076E+000,  3.2520E+000,  1.1426E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4330E+000,  3.1623E+000,  4.9959E-001,  3.4556E+000
   0.470,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8003E-004,  2.0521E-004,  0.0000E+000,  6.3182E-004, -7.8076E+000,  3.2227E+000,  1.1475E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -9.7656E-003, -1.0000E+001,  0.0000E+000,  3.4291E+000,  3.1584E+000,  4.9440E-001,  3.4513E+000
   0.480,  0.0000E+000,  1.2553E-005,  9.1968E-005,  0.0000E+000,  0.0000E+000,  5.8003E-004,  2.0521E-004,  0.0000E+000,  6.2886E-004, -7.8076E+000,  3.2764E+000,  1.1475E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -1.9531E-002,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4291E+000,  3.1584E+000,  4.9409E-001,  3.4501E+000
   0.490,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9032E-004,  2.0763E-004,  0.0000E+000,  6.4076E-004, -7.8076E+000,  3.2373E+000,  1.1572E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4336E+000,  3.1614E+000,  4.9776E-001,  3.4550E+000
   0.500,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9101E-004,  2.0934E-004,  0.0000E+000,  6.5288E-004, -7.8076E+000,  3.2227E+000,  1.1523E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4339E+000,  3.1635E+000,  4.9959E-001,  3.4599E+000
   0.510,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9170E-004,  2.1032E-004,  0.0000E+000,  6.4983E-004, -7.8076E+000,  3.2568E+000,  1.1475E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4342E+000,  3.1648E+000,  5.0111E-001,  3.4587E+000
   0.520,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.8481E-004,  2.0666E-004,  0.0000E+000,  6.3777E-004, -7.8076E+000,  3.2568E+000,  1.1621E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -1.4648E-002, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4312E+000,  3.1602E+000,  4.9501E-001,  3.4538E+000
   0.530,  0.0000E+000,  1.2553E-005,  1.4857E-004,  0.0000E+000,  0.0000E+000,  5.8140E-004,  2.0642E-004,  0.0000E+000,  6.3851E-004, -7.8125E+000,  3.2471E+000,  1.1621E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -9.7656E-003,  4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4297E+000,  3.1599E+000,  4.9471E-001,  3.4541E+000
   0.540,  0.0000E+000,  7.1664E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  5.9448E-004,  2.0983E-004,  0.0000E+000,  6.4755E-004, -7.8125E+000,  3.2324E+000,  1.1426E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000,  4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4355E+000,  3.1642E+000,  4.9959E-001,  3.4577E+000
   0.550,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  6.0431E-004,  2.1330E-004,  0.0000E+000,  6.6524E-004, -7.8076E+000,  3.2471E+000,  1.1670E+000, -3.0176E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003, -4.8828E-003, -1.0000E+001,  0.0000E+000,  3.4397E+000,  3.1684E+000,  5.0203E-001,  3.4648E+000
   0.560,  0.0000E+000,  1.2553E-005,  8.7874E-006,  0.0000E+000,  0.0000E+000,  6.0502E-004,  2.1330E-004,  0.0000E+000,  6.6680E-004, -7.8076E+000,  3.2227E+000,  1.1377E+000, -3.0225E+000, -2.1484E-001,  9.9951E+000, -4.8828E-003,  0.0000E+000, -1.0000E+001,  0.0000E+000,  3.4400E+000,  3.1684E+000,  5.0111E-001,  3.4654E+000
