Combination	weight0	weight1	weight2	weight3	weight4	weight5	weight6	weight7	weight8	weight9	weight10	weight11	weight12	weight13	bias	TruePositive	FalsePositive	Accuracy	Precision	F1score	TruePositive_std	FalsePositive_std	Accuracy_std	Precision_std	F1score_std
0,1,2,11	0.479241231903727	0.0	-2.66692962162728	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5340747860742665	0.2833333333333333	0.0	0.7	0.6	0.38	0.2477678124553084	0.0	0.11770673423150743	0.48989794855663565	0.3208322510804257
0,1,3,10	0.10144431609173168	0.0	0.0	3.1286747074392496	0.0	0.0	0.0	0.0	0.0	0.0	2.926327008989106	0.0	0.0	0.0	-4.353704138657014	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,11	-0.6095456841554006	0.0	0.0	5.080650075418804	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.4384304840957958	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,12	-1.2269995301944219	0.0	0.0	4.872190047682485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6294588726498724	0.0	-3.211671791140006	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,2,13	-0.5161229297677151	0.0	-2.0888658449623874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.784499778182851	-0.3694287168073742	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,1,3,13	-0.3292322644816502	0.0	0.0	4.874890472652796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8701827568213453	-4.097736822739096	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,5	1.2747494409912885	0.0	0.0	0.0	2.6080372927329387	-1.4316760702178928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3418535993905432	0.4833333333333333	0.0	0.7761904761904762	0.9	0.5966666666666666	0.3023059524536176	0.0	0.13265131692556306	0.30000000000000004	0.278268455512538
0,1,4,7	0.5343511424611276	0.0	0.0	0.0	2.3968057677721086	0.0	0.0	2.586552282136073	0.0	0.0	0.0	0.0	0.0	0.0	-2.129200669147578	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,1,4,6	0.8577875386095224	0.0	0.0	0.0	2.1110501169591656	0.0	2.5102876306088655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.139386523633564	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,1,3,5	1.0815349229297015	0.0	0.0	4.071719176047038	0.0	-1.9892486806377463	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.3117119743110424	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,3,6	0.56747164148238	0.0	0.0	3.5436729253018107	0.0	0.0	1.2883894804415406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-3.210066503225041	1.0	0.15	0.9071428571428571	0.8416666666666666	0.9038095238095238	0.0	0.16583123951777	0.1067187372905475	0.17260262647673316	0.10945753688509706
0,1,3,4	-2.0218451056436053	0.0	0.0	3.657759986377692	1.8853175987762196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.4148847728697285	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,8	-0.11351811320135932	0.0	0.0	0.0	2.135174317808942	0.0	0.0	0.0	1.0730766104315441	0.0	0.0	0.0	0.0	0.0	-1.5014415462275739	0.4833333333333333	0.25	0.6214285714285713	0.6	nan	0.3023059524536176	0.19364916731037085	0.15410115357413723	0.30912061651652345	nan
0,1,3,7	0.7721926499572316	0.0	0.0	3.806891363106317	0.0	0.0	0.0	1.6915660849129175	0.0	0.0	0.0	0.0	0.0	0.0	-3.8342888857402064	0.9333333333333333	0.0	0.9666666666666666	1.0	0.95	0.2	0.0	0.1	0.0	0.15
0,1,4,12	0.5153218861266886	0.0	0.0	0.0	2.7414793386731287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.18271296914108	0.0	-1.083271889350661	0.4833333333333333	0.075	0.7285714285714286	0.7666666666666666	0.55	0.3023059524536176	0.11456439237389598	0.12380952380952384	0.32659863237109044	0.2578759391645526
0,1,4,9	0.154917897734284	0.0	0.0	0.0	1.763515703466732	0.0	0.0	0.0	0.0	1.7906720663058775	0.0	0.0	0.0	0.0	-1.7036253990690948	0.8666666666666666	0.25	0.7857142857142857	0.7266666666666667	0.7597619047619047	0.22110831935702666	0.19364916731037085	0.12046772038736683	0.1997498435543818	0.15112747093647577
0,1,4,10	0.21030943166669824	0.0	0.0	0.0	1.5354944826532722	0.0	0.0	0.0	0.0	0.0	4.219512874689825	0.0	0.0	0.0	-3.705216543797646	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,4,11	0.025128759456211285	0.0	0.0	0.0	2.4076572329614763	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.3597838785215308	0.4333333333333333	0.0	0.7595238095238096	0.9	0.5633333333333332	0.2494438257849294	0.0	0.11241020603917026	0.30000000000000004	0.24605780711947434
0,1,4,13	-1.2774365115841493	0.0	0.0	0.0	2.98410807058148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0693310957863256	-2.0989282930538162	0.9333333333333332	0.175	0.8595238095238095	0.8266666666666665	0.8383333333333333	0.19999999999999998	0.22500000000000003	0.14694546784961404	0.21694853460363975	0.17702008674472824
0,1,5,6	1.6446562944294307	0.0	0.0	0.0	0.0	-1.196995438760344	2.351727929091811	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.2191918407965	0.7166666666666666	0.125	0.8095238095238095	0.825	0.7338095238095238	0.24776781245530843	0.125	0.10378330817953985	0.19525624189766635	0.17139483795082766
0,1,3,8	-0.7472805426644031	0.0	0.0	5.0401694569131985	0.0	0.0	0.0	0.0	-0.39540076939291297	0.0	0.0	0.0	0.0	0.0	-3.092297861218552	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,6,7	1.135324190634454	0.0	0.0	0.0	0.0	0.0	1.5774912589254089	1.4868374332987162	0.0	0.0	0.0	0.0	0.0	0.0	-1.9906294662316717	0.7166666666666666	0.2	0.761904761904762	0.7766666666666666	0.7030952380952381	0.24776781245530843	0.2179449471770337	0.1557659736552012	0.25982900359873434	0.1956790896402806
0,1,5,9	2.820580520708698	0.0	0.0	0.0	0.0	-1.980094253039636	0.0	0.0	0.0	2.546666185420357	0.0	0.0	0.0	0.0	-1.5372482876876163	0.9333333333333333	0.25	0.811904761904762	0.7516666666666667	0.7954761904761904	0.2	0.19364916731037085	0.12254389745197877	0.18490988796347985	0.1475285821110016
0,1,5,8	2.3673738746048043	0.0	0.0	0.0	0.0	-2.4120107714630237	0.0	0.0	2.286239015053167	0.0	0.0	0.0	0.0	0.0	-1.2012458393177485	0.7333333333333333	0.25	0.7238095238095238	0.71	0.6716666666666666	0.24944382578492946	0.19364916731037085	0.08663526380314407	0.20058248511107177	0.1260621539823379
0,1,6,8	0.9816673487794851	0.0	0.0	0.0	0.0	0.0	2.8758814582610515	0.0	-1.0009933379528861	0.0	0.0	0.0	0.0	0.0	-1.2249918002794882	0.7166666666666666	0.075	0.8404761904761905	0.9099999999999999	0.7683333333333333	0.24776781245530843	0.16007810593582122	0.12374082343034555	0.18138357147217055	0.18111537145636694
0,1,5,12	2.4619645841184177	0.0	0.0	0.0	0.0	-1.4899983471081215	0.0	0.0	0.0	0.0	0.0	0.0	0.3663394951318085	0.0	-0.9941665096125618	0.18333333333333332	0.0	0.65	0.4	0.25	0.22912878474779197	0.0	0.13215894367978973	0.48989794855663565	0.30956959368344517
0,1,5,7	1.7155678492844164	0.0	0.0	0.0	0.0	-1.8503041892759644	0.0	2.670257499734651	0.0	0.0	0.0	0.0	0.0	0.0	-1.3381931072024469	0.7166666666666666	0.0	0.8857142857142858	1.0	0.8099999999999999	0.24776781245530843	0.0	0.10583862271853747	0.0	0.17387735140993302
0,1,5,13	1.4898339139322556	0.0	0.0	0.0	0.0	-2.817234443211867	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.723995441190027	-1.4890224316129608	0.7166666666666666	0.0	0.8857142857142858	1.0	0.8099999999999999	0.24776781245530843	0.0	0.10583862271853747	0.0	0.17387735140993302
0,1,5,11	2.4836371499784584	0.0	0.0	0.0	0.0	-1.5586149896326895	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.8591787836808079	0.13333333333333333	0.0	0.6333333333333333	0.3	0.1833333333333333	0.2081665999466133	0.0	0.1177067342315074	0.45825756949558394	0.2833333333333333
0,1,6,10	1.3266533160589493	0.0	0.0	0.0	0.0	0.0	1.4595609097124422	0.0	0.0	0.0	3.3470193645075588	0.0	0.0	0.0	-3.628603907442342	0.8666666666666666	0.0	0.9357142857142857	1.0	0.9100000000000001	0.22110831935702666	0.0	0.10861423550435281	0.0	0.157797338380595
0,1,5,10	2.3638535364403612	0.0	0.0	0.0	0.0	-1.2413648605579428	0.0	0.0	0.0	0.0	4.413133518109788	0.0	0.0	0.0	-3.490820141441391	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,6,9	1.072604120606485	0.0	0.0	0.0	0.0	0.0	2.5136146232054486	0.0	0.0	-0.04163572506505375	0.0	0.0	0.0	0.0	-1.5366013924600679	0.7166666666666666	0.25	0.730952380952381	0.6933333333333334	0.6730952380952381	0.24776781245530843	0.19364916731037085	0.151728513965284	0.2438350991050213	0.20143490364920194
0,1,6,11	1.0518059426193191	0.0	0.0	0.0	0.0	0.0	2.487865407767412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.5406601006767626	0.7166666666666666	0.25	0.730952380952381	0.6933333333333334	0.6730952380952381	0.24776781245530843	0.19364916731037085	0.151728513965284	0.2438350991050213	0.20143490364920194
0,1,7,8	0.9202287177884472	0.0	0.0	0.0	0.0	0.0	0.0	3.5825920621826093	-0.8988356986748943	0.0	0.0	0.0	0.0	0.0	-1.8681493375460345	0.7166666666666666	0.0	0.8857142857142858	1.0	0.8099999999999999	0.24776781245530843	0.0	0.10583862271853747	0.0	0.17387735140993302
0,1,7,12	0.6751612062987289	0.0	0.0	0.0	0.0	0.0	0.0	3.580022552691999	0.0	0.0	0.0	0.0	2.648021342758971	0.0	-2.6100388628630324	0.9666666666666666	0.05	0.9523809523809523	0.9416666666666667	0.9457142857142857	0.1	0.10000000000000002	0.07299861769883757	0.11814539065631523	0.084225159845621
0,1,7,13	0.9525048934938735	0.0	0.0	0.0	0.0	0.0	0.0	3.2933356430866327	0.0	0.0	0.0	0.0	0.0	0.5328906173580302	-2.6543143773914126	0.7166666666666666	0.025	0.8714285714285716	0.975	0.7957142857142856	0.24776781245530843	0.07500000000000001	0.09885971186679379	0.075	0.16322223071211672
0,1,7,9	1.1177272653752337	0.0	0.0	0.0	0.0	0.0	0.0	2.9639302840780246	0.0	0.5778999482002559	0.0	0.0	0.0	0.0	-2.331146240638261	0.7166666666666666	0.2	0.761904761904762	0.7766666666666666	0.7030952380952381	0.24776781245530843	0.2179449471770337	0.1557659736552012	0.25982900359873434	0.1956790896402806
0,1,6,13	1.0472495885147102	0.0	0.0	0.0	0.0	0.0	2.486376601753453	0.0	0.0	0.0	0.0	0.0	0.0	0.007159404219894983	-1.5443797055679873	0.7166666666666666	0.25	0.730952380952381	0.6933333333333334	0.6730952380952381	0.24776781245530843	0.19364916731037085	0.151728513965284	0.2438350991050213	0.20143490364920194
0,1,8,9	1.578239993066861	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4750234885607848	2.4540946874659904	0.0	0.0	0.0	0.0	-2.0214668620319043	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,1,8,12	1.233460526678397	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2450533100786887	0.0	0.0	0.0	0.7652149079497635	0.0	-1.7239523312674208	0.21666666666666665	0.25	0.511904761904762	0.26666666666666666	nan	0.2242270674512285	0.19364916731037085	0.10975648163443913	0.3179797338056486	nan
0,1,7,11	0.9490184648690656	0.0	0.0	0.0	0.0	0.0	0.0	3.439637287541797	0.0	0.0	0.0	0.0	0.0	0.0	-2.2889358152082075	0.7166666666666666	0.025	0.8714285714285716	0.975	0.7957142857142856	0.24776781245530843	0.07500000000000001	0.09885971186679379	0.075	0.16322223071211672
0,1,8,13	0.6692245670849729	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.43092358698561234	0.0	0.0	0.0	0.0	2.3106172976965427	-1.702573753887067	0.9333333333333333	0.5416666666666667	0.6523809523809524	0.5599999999999999	0.6928571428571428	0.2	0.23935677693908453	0.19897697538834455	0.15620499351813308	0.16433746596892757
0,1,7,10	1.3160484460306707	0.0	0.0	0.0	0.0	0.0	0.0	1.72841811900261	0.0	0.0	3.465780551227433	0.0	0.0	0.0	-3.9449820519304595	0.7666666666666666	0.0	0.9023809523809524	1.0	0.8433333333333334	0.24944382578492943	0.0	0.10934250003052413	0.0	0.17515072873892867
0,1,8,11	1.4515783734807886	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3020910071502678	0.0	0.0	0.0	0.0	0.0	-1.4322021264620706	0.31666666666666665	0.25	0.5452380952380953	0.3	nan	0.3833333333333333	0.19364916731037085	0.14578351918896792	0.339934634239519	nan
0,1,8,10	1.3333628146735195	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29463493209069325	0.0	4.969119352832853	0.0	0.0	0.0	-4.235132745847061	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,6,12	1.5572345522285702	0.0	0.0	0.0	0.0	0.0	2.739606710730652	0.0	0.0	0.0	0.0	0.0	1.3035033658670858	0.0	-2.0235686798594767	0.9333333333333333	0.25	0.811904761904762	0.7516666666666667	0.7954761904761904	0.2	0.19364916731037085	0.12254389745197877	0.18490988796347985	0.1475285821110016
0,1,9,11	1.6107122333213724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.606531833328274	0.0	0.0	0.0	0.0	-1.9141552909273756	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,1,10,12	1.2561810227442705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.06977218819146	0.0	0.11646160564297456	0.0	-4.164481486731398	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,9,10	1.4273186660934025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9914146275624922	4.593658460379821	0.0	0.0	0.0	-4.385927198581152	1.0	0.05	0.9666666666666668	0.9333333333333332	0.96	0.0	0.10000000000000002	0.06666666666666665	0.13333333333333336	0.07999999999999999
0,1,10,13	1.0783311963812383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.484923924643712	0.0	0.0	0.9397838380354513	-4.346408501507415	0.9666666666666666	0.0	0.9833333333333334	1.0	0.9800000000000001	0.1	0.0	0.04999999999999999	0.0	0.05999999999999999
0,1,9,12	1.53222319598243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5932166090078677	0.0	0.0	0.047999897908536295	0.0	-1.894423727175307	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,1,9,13	0.881015745296928	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6419667737086925	0.0	0.0	0.0	1.4231702112413058	-1.9280391924205655	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
0,2,3,5	0.41689693771480385	0.0	-1.127099458281009	3.4437309198122152	0.0	-1.8547115226501247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.045209855458452	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,7	-0.057223733461514346	0.0	-2.2964669993021256	3.022678612506186	0.0	0.0	0.0	2.0970339439302537	0.0	0.0	0.0	0.0	0.0	0.0	-2.0695059870975068	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,10,11	1.3454555810212425	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.079145917020052	0.0	0.0	0.0	-4.162925713887812	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,12,13	-0.07128593431410365	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1333618784238997	3.1621426900112515	-2.1465614006758336	1.0	0.5416666666666667	0.6857142857142857	0.585	0.7309523809523809	0.0	0.23935677693908453	0.13119026013291343	0.1205197079319395	0.09511897312113415
0,2,3,8	-1.2526999455826577	0.0	-1.1196901267234716	4.537697153606496	0.0	0.0	0.0	0.0	-0.07069821507167601	0.0	0.0	0.0	0.0	0.0	-2.1864150337960035	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,11,13	0.7150713274768388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.5529321384902306	-1.7116344194342414	0.9333333333333333	0.5416666666666667	0.6523809523809524	0.5599999999999999	0.6928571428571428	0.2	0.23935677693908453	0.19897697538834455	0.15620499351813308	0.16433746596892757
0,2,3,6	-0.41420469164522977	0.0	-2.078596685870257	2.7595016217744126	0.0	0.0	1.5316841886110457	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.4271198501743085	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,9	-1.1182444199213215	0.0	-1.343112859701732	3.8561552469921865	0.0	0.0	0.0	0.0	0.0	0.9288096952544098	0.0	0.0	0.0	0.0	-2.1545354909549252	1.0	0.025	0.9833333333333334	0.9666666666666666	0.9800000000000001	0.0	0.07500000000000001	0.04999999999999999	0.1	0.05999999999999999
0,2,4,5	0.5897324300770007	0.0	-2.032504819226784	0.0	2.014775810946773	-1.8327911760137865	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8006726740759842	0.6	0.05	0.7952380952380952	0.8333333333333333	0.6733333333333332	0.32659863237109044	0.15000000000000002	0.1817027050317992	0.3415650255319866	0.3158058475287203
0,2,4,7	-0.7529735626975135	0.0	-2.0848485071359804	0.0	2.2263276399016823	0.0	0.0	2.641275085337121	0.0	0.0	0.0	0.0	0.0	0.0	-0.6430417263556947	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,3,12	-1.302124828810684	0.0	-1.091431998416178	4.612278654576947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12000857243626006	0.0	-2.3220244999056696	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,6	-0.42062001588046394	0.0	-1.9366621629492191	0.0	1.6313551745796655	0.0	2.2242604975954845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.34775519756871265	1.0	0.15	0.9047619047619048	0.86	0.9083333333333332	0.0	0.22912878474779197	0.14599723539767515	0.21540659228538017	0.1416666666666667
0,2,3,10	-0.19448915980631776	0.0	-0.7877200584109165	2.7962871754823375	0.0	0.0	0.0	0.0	0.0	0.0	2.7323813807514896	0.0	0.0	0.0	-3.4611637834897495	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,8	-1.0644501694074027	0.0	-1.5826856338556508	0.0	2.032027921927991	0.0	0.0	0.0	1.0264280206946217	0.0	0.0	0.0	0.0	0.0	-0.38221126499565594	0.39999999999999997	0.075	0.6952380952380952	0.7	0.46333333333333326	0.28087165910587863	0.16007810593582122	0.08505033856900837	0.4	0.25141819964177436
0,2,4,11	-0.8337833678881971	0.0	-1.5154883488186834	0.0	2.174597545443709	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-0.23217822175777708	0.39999999999999997	0.0	0.7452380952380953	0.8	0.5133333333333333	0.28087165910587863	0.0	0.12555997022319249	0.4	0.29896116433038217
0,2,3,4	-2.2066817351195995	0.0	-0.6192225060753667	3.612843677337179	1.73952019520394	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-1.9568013708011134	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,9	-0.9550594756802571	0.0	-2.0343707598831307	0.0	1.4785101943094072	0.0	0.0	0.0	0.0	2.101159000225984	0.0	0.0	0.0	0.0	-0.39726106020693713	0.85	0.2	0.8142857142857143	0.7849999999999999	0.794047619047619	0.18929694486000914	0.2179449471770337	0.1575031943670593	0.23786667600896844	0.17915539436142633
0,2,3,13	-1.128355176679086	0.0	-1.489751358027603	4.324831668012716	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2328772409237398	-2.981374679158917	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,4,13	-1.8327737210927366	0.0	-1.0767817438149099	0.0	2.801205965223926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.9628293228974698	-1.1995067543529276	0.9666666666666666	0.025	0.9690476190476189	0.9666666666666666	0.96	0.1	0.07500000000000001	0.06213327786047566	0.1	0.07999999999999999
0,2,5,7	1.6424741490653094	0.0	-3.4619143228821785	0.0	0.0	-1.801858658265266	0.0	2.705079466358508	0.0	0.0	0.0	0.0	0.0	0.0	0.6414823712551007	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,9	1.3688237276944322	0.0	-2.489264033181784	0.0	0.0	-2.3466425124132164	0.0	0.0	0.0	2.5123236205890764	0.0	0.0	0.0	0.0	0.4668082364685605	1.0	0.125	0.9214285714285715	0.8766666666666666	0.9216666666666666	0.0	0.20155644370746376	0.12601065354665944	0.19209372712298547	0.12338962679253068
0,2,5,11	1.5923104514307875	0.0	-2.3212938232367044	0.0	0.0	-1.866613471887065	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1498861462275962	0.45	0.10833333333333332	0.7047619047619048	0.4666666666666667	0.44666666666666666	0.42196629670573876	0.175	0.1887421065010135	0.42687494916218993	0.40557229798013683
0,2,3,11	-1.2444470709918807	0.0	-1.1467308183670233	4.611770591941275	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	-2.2946959459747407	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,10	0.25280922946906015	0.0	-2.5888278246702052	0.0	0.0	0.0	1.5173770131541457	0.0	0.0	0.0	3.0428254060778093	0.0	0.0	0.0	-1.7053820365897665	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,1,11,12	1.4615200063409965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7210726764277069	0.0	-1.3790329119220803	0.21666666666666665	0.0	0.6666666666666667	0.5	0.3	0.2242270674512285	0.0	0.12233554836823934	0.5	0.30550504633038933
0,2,6,8	0.649714120154515	0.0	-3.0052575840972273	0.0	0.0	0.0	2.843553084996293	0.0	-0.9459613969620815	0.0	0.0	0.0	0.0	0.0	0.5727993323657428	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,5,13	1.1598093757834378	0.0	-3.137255273978533	0.0	0.0	-2.8089434918192504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.825433226853972	0.32110165094124443	1.0	0.0	1.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0
0,2,6,12	0.3354925495128714	0.0	-2.1988537451884893	0.0	0.0	0.0	2.6470201509334594	0.0	0.0	0.0	0.0	0.0	0.8506959383932156	0.0	-0.2962984363636821	1.0	0.25	0.8452380952380952	0.7516666666666667	0.8454761904761906	0.0	0.19364916731037085	0.1238324154661509	0.18490988796347985	0.12131390477626008
